Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR34661416	(0.0, 4.9196340874558426e-05)	(1.0, 5.739573102031817e-05)	(2.0, 5.32960359474383e-05)	(3.0, 2.0498475364399346e-05)	(4.0, 4.099695072879869e-06)	(5.0, 1.2299085218639607e-05)	(6.0, 1.6398780291519475e-05)	(7.0, 1.2299085218639607e-05)	(8.0, 8.199390145759738e-06)	(9.0, 2.4598170437279213e-05)	(10.0, 3.689725565591882e-05)	(11.0, 2.8697865510159084e-05)	(12.0, 4.099695072879869e-05)	(13.0, 0.00010249237682199674)	(14.0, 0.00011479146204063633)	(15.0, 6.55951211660779e-05)	(16.0, 0.00011479146204063633)	(17.0, 0.00015168871769655516)	(18.0, 0.00012709054725927596)	(19.0, 0.00017628688813383438)	(20.0, 0.0002582807895914318)	(21.0, 0.0003115768255388701)	(22.0, 0.0004427670678710259)	(23.0, 0.0005862563954218213)	(24.0, 0.000815839319503094)	(25.0, 0.001721871930609545)	(26.0, 0.002886185331307428)	(27.0, 0.004435870068856019)	(28.0, 0.008383876424039333)	(29.0, 0.011380753522314517)	(30.0, 0.01601340895466877)	(31.0, 0.02656192437718867)	(32.0, 0.04296070466870815)	(33.0, 0.06764086900744495)	(34.0, 0.10672326213720877)	(35.0, 0.17652057075298852)	(36.0, 0.2979125418609615)	(37.0, 0.4947635004803613)	(38.0, 0.776863518445225)	(39.0, 1.1229515771075977)	(40.0, 1.4903047541129986)	(41.0, 1.8635122956824717)	(42.0, 2.2951650902109204)	(43.0, 2.8903383224162553)	(44.0, 3.7020533486760323)	(45.0, 4.787960081105087)	(46.0, 6.059275523205135)	(47.0, 7.245210715717386)	(48.0, 8.055790126441975)	(49.0, 8.34777040953248)	(50.0, 8.277485237203027)	(51.0, 7.965547638497744)	(52.0, 7.389163308811416)	(53.0, 6.599873614600293)	(54.0, 5.633181915195511)	(55.0, 4.54067467369912)	(56.0, 3.4319285400190505)	(57.0, 2.4178443655717774)	(58.0, 1.5928709254463072)	(59.0, 0.9752026663760802)	(60.0, 0.5600388454307546)	(61.0, 0.31705401815623757)	(62.0, 0.17141235069218022)	(63.0, 0.0833345017464291)	(64.0, 0.04793773448718431)	(65.0, 0.030878903288931177)	(66.0, 0.022708211008681596)	(67.0, 0.015271364146477513)	(68.0, 0.008047701428063183)	(69.0, 0.005608382859699661)	(70.0, 0.004095595377806989)	(71.0, 0.0025828078959143175)	(72.0, 0.0016029807734960289)	(73.0, 0.0011233164499690842)	(74.0, 0.0006723499919522986)	(75.0, 0.0004263682875795064)	(76.0, 0.00035257377626766876)	(77.0, 0.0002992777403202305)	(78.0, 0.0002582807895914318)	(79.0, 0.00022138353393551295)	(80.0, 0.00015168871769655516)	(81.0, 9.4292986676237e-05)	(82.0, 0.0001229908521863961)	(83.0, 0.00013528993740503567)	(84.0, 0.00011479146204063633)	(85.0, 8.199390145759738e-05)	(86.0, 9.4292986676237e-05)	(87.0, 0.00010249237682199674)	(88.0, 7.789420638471753e-05)	(89.0, 7.379451131183764e-05)	(90.0, 8.609359653047725e-05)	(91.0, 8.199390145759738e-05)	(92.0, 6.969481623895779e-05)	(93.0, 6.55951211660779e-05)	(94.0, 7.379451131183764e-05)	(95.0, 9.4292986676237e-05)	(96.0, 0.0001598881078423149)	(97.0, 0.0002459817043727922)	(98.0, 0.0005452594446930226)	(99.0, 0.000692848467316698)	(100.0, 0.0004017701171422272)
SRR34661417	(0.0, 0.00013544681354200427)	(1.0, 8.365832601123795e-05)	(2.0, 3.98372981005895e-05)	(3.0, 5.5772217340825296e-05)	(4.0, 4.78047577207074e-05)	(5.0, 2.39023788603537e-05)	(6.0, 1.195118943017685e-05)	(7.0, 1.5934919240235797e-05)	(8.0, 1.991864905029475e-05)	(9.0, 1.991864905029475e-05)	(10.0, 2.7886108670412648e-05)	(11.0, 3.98372981005895e-05)	(12.0, 4.78047577207074e-05)	(13.0, 8.365832601123795e-05)	(14.0, 0.00013544681354200427)	(15.0, 9.162578563135583e-05)	(16.0, 5.178848753076635e-05)	(17.0, 0.00010756070487159163)	(18.0, 0.00016333292221241692)	(19.0, 0.00017926784145265274)	(20.0, 0.00022308886936330119)	(21.0, 0.0003824380617656592)	(22.0, 0.0005218686051177224)	(23.0, 0.0005736570926484887)	(24.0, 0.0007927622322017311)	(25.0, 0.0014062566229508093)	(26.0, 0.002302595830214073)	(27.0, 0.003927957592718125)	(28.0, 0.0070990065215250486)	(29.0, 0.010365664965773387)	(30.0, 0.015090368520503302)	(31.0, 0.024778799418566665)	(32.0, 0.042761355781172766)	(33.0, 0.072579573409464)	(34.0, 0.12435212602099012)	(35.0, 0.21561937596944067)	(36.0, 0.354651546340498)	(37.0, 0.5667572726174667)	(38.0, 0.860342224699571)	(39.0, 1.2029947768521714)	(40.0, 1.532154436138102)	(41.0, 1.8156366494218972)	(42.0, 2.073160879263348)	(43.0, 2.4433011671053553)	(44.0, 3.021690930768194)	(45.0, 3.923814513715663)	(46.0, 5.195588385738502)	(47.0, 6.666939153785675)	(48.0, 8.005257248555738)	(49.0, 8.964439793572682)	(50.0, 9.538240300494333)	(51.0, 9.543223946486718)	(52.0, 8.820686903376705)	(53.0, 7.518214409437551)	(54.0, 5.908062527348306)	(55.0, 4.272355018527531)	(56.0, 2.8669947347839844)	(57.0, 1.799554332178689)	(58.0, 1.0695716980536771)	(59.0, 0.6174741368293271)	(60.0, 0.35306203814628445)	(61.0, 0.21057597402990602)	(62.0, 0.12669057541949472)	(63.0, 0.07093429299790967)	(64.0, 0.04406403542906204)	(65.0, 0.029089195073050453)	(66.0, 0.020117835540797695)	(67.0, 0.012955089342311705)	(68.0, 0.007676647343983596)	(69.0, 0.005079255507825161)	(70.0, 0.0033383655808293996)	(71.0, 0.0023424331283146624)	(72.0, 0.0014540613806715166)	(73.0, 0.001035769750615327)	(74.0, 0.0007688598533413773)	(75.0, 0.0004302428194863665)	(76.0, 0.00024699124822365485)	(77.0, 0.00019918649050294746)	(78.0, 0.00017130038183253485)	(79.0, 0.00013146308373194535)	(80.0, 0.00018723530107277064)	(81.0, 0.00018325157126271167)	(82.0, 0.00012747935392188638)	(83.0, 0.00012349562411182743)	(84.0, 0.00010756070487159163)	(85.0, 0.00012349562411182743)	(86.0, 0.00015536546259229902)	(87.0, 0.00013146308373194535)	(88.0, 0.0001035769750615327)	(89.0, 0.00010756070487159163)	(90.0, 0.0001035769750615327)	(91.0, 9.959324525147373e-05)	(92.0, 9.56095154414148e-05)	(93.0, 9.56095154414148e-05)	(94.0, 0.00011552816449170954)	(95.0, 0.0001513817327822401)	(96.0, 0.0001912190308828296)	(97.0, 0.00025894243765383176)	(98.0, 0.0006254455801792551)	(99.0, 0.0008166646110620845)	(100.0, 0.0004660963877768971)
SRR34661418	(0.0, 0.00019082046860042682)	(1.0, 0.00013877852261849223)	(2.0, 6.071560364559036e-05)	(3.0, 2.6020972990967298e-05)	(4.0, 3.903145948645095e-05)	(5.0, 4.7705117150106705e-05)	(6.0, 3.469463065462306e-05)	(7.0, 3.903145948645095e-05)	(8.0, 4.7705117150106705e-05)	(9.0, 4.7705117150106705e-05)	(10.0, 3.903145948645095e-05)	(11.0, 5.637877481376248e-05)	(12.0, 0.00011275754962752496)	(13.0, 0.0001517890091139759)	(14.0, 0.0001301048649548365)	(15.0, 0.00011275754962752496)	(16.0, 0.00021684144159139415)	(17.0, 0.0002558729010778451)	(18.0, 0.00021250461275956626)	(19.0, 0.00021684144159139415)	(20.0, 0.0003469463065462306)	(21.0, 0.0005247562886511738)	(22.0, 0.0006028192076240757)	(23.0, 0.0007589450455698795)	(24.0, 0.0012143120729118072)	(25.0, 0.0021640775870821133)	(26.0, 0.003105169443588764)	(27.0, 0.005134805336884213)	(28.0, 0.009892306565399401)	(29.0, 0.013756421054558043)	(30.0, 0.019663181923507623)	(31.0, 0.031715229247157306)	(32.0, 0.0495699535477927)	(33.0, 0.07775066729701027)	(34.0, 0.12188657431852265)	(35.0, 0.1963672726763347)	(36.0, 0.3162068637862346)	(37.0, 0.4906211089158566)	(38.0, 0.7267571019800529)	(39.0, 1.0138855284488815)	(40.0, 1.3111317765823647)	(41.0, 1.604314416100425)	(42.0, 1.9317189719304393)	(43.0, 2.413675096840304)	(44.0, 3.0840707713219215)	(45.0, 4.054739800461638)	(46.0, 5.383656912083329)	(47.0, 6.887790582168529)	(48.0, 8.239653855139421)	(49.0, 9.19798894308142)	(50.0, 9.70778750909162)	(51.0, 9.609831556267123)	(52.0, 8.791558692277839)	(53.0, 7.427144636667636)	(54.0, 5.815743842256005)	(55.0, 4.207387501684316)	(56.0, 2.8328122561211413)	(57.0, 1.7929534597984422)	(58.0, 1.0840293979748659)	(59.0, 0.6333548194289759)	(60.0, 0.3649571566848118)	(61.0, 0.21564447683380963)	(62.0, 0.12465347111322883)	(63.0, 0.06990968076906547)	(64.0, 0.04350706684089732)	(65.0, 0.0276863152623892)	(66.0, 0.018908573706769568)	(67.0, 0.012763287252069459)	(68.0, 0.007350924869948262)	(69.0, 0.0045883649040739)	(70.0, 0.0030834852994296247)	(71.0, 0.0020383095509591046)	(72.0, 0.0013097223072120205)	(73.0, 0.000997470631320413)	(74.0, 0.000663534811269666)	(75.0, 0.0004293460543509604)	(76.0, 0.00028623070290064026)	(77.0, 0.00022985192808687777)	(78.0, 0.00022985192808687777)	(79.0, 0.00021250461275956626)	(80.0, 0.00020816778392773838)	(81.0, 0.00022985192808687777)	(82.0, 0.00023852558575053354)	(83.0, 0.000221178270423222)	(84.0, 0.00017780998210494318)	(85.0, 0.00017780998210494318)	(86.0, 0.00021250461275956626)	(87.0, 0.00019082046860042682)	(88.0, 0.00013877852261849223)	(89.0, 8.239974780472977e-05)	(90.0, 6.938926130924611e-05)	(91.0, 9.107340546838554e-05)	(92.0, 0.00011275754962752496)	(93.0, 0.00012143120729118072)	(94.0, 0.0001257680361230086)	(95.0, 0.0001561258379458038)	(96.0, 0.00018648363976859897)	(97.0, 0.00028623070290064026)	(98.0, 0.000667871640101494)	(99.0, 0.0008586921087019208)	(100.0, 0.0005507772616421411)
SRR34661419	(0.0, 5.8844018091201064e-05)	(1.0, 5.8844018091201064e-05)	(2.0, 4.41330135684008e-05)	(3.0, 1.961467269706702e-05)	(4.0, 1.4711004522800266e-05)	(5.0, 9.80733634853351e-06)	(6.0, 9.80733634853351e-06)	(7.0, 2.9422009045600532e-05)	(8.0, 2.9422009045600532e-05)	(9.0, 1.4711004522800266e-05)	(10.0, 4.903668174266755e-06)	(11.0, 9.80733634853351e-06)	(12.0, 2.451834087133378e-05)	(13.0, 3.432567721986729e-05)	(14.0, 6.374768626546783e-05)	(15.0, 5.8844018091201064e-05)	(16.0, 7.355502261400134e-05)	(17.0, 9.316969531106835e-05)	(18.0, 0.00011768803618240213)	(19.0, 0.00020595406331920375)	(20.0, 0.00023047240419053752)	(21.0, 0.00024027974053907104)	(22.0, 0.0003236420995016059)	(23.0, 0.00046094480838107505)	(24.0, 0.0007012245489201461)	(25.0, 0.0011180363437328202)	(26.0, 0.0016280178338565628)	(27.0, 0.002687210159498182)	(28.0, 0.005090007564888892)	(29.0, 0.007061282170944129)	(30.0, 0.010091749102640983)	(31.0, 0.0165204580791047)	(32.0, 0.024361423489757245)	(33.0, 0.03709624973832801)	(34.0, 0.05887344010024667)	(35.0, 0.09817634051699471)	(36.0, 0.1617376873918404)	(37.0, 0.25642751983693146)	(38.0, 0.3878654415799776)	(39.0, 0.5482006798739777)	(40.0, 0.7138907238142771)	(41.0, 0.8957971984068767)	(42.0, 1.1568832030093616)	(43.0, 1.6025628923639443)	(44.0, 2.324642742029247)	(45.0, 3.3592627864496154)	(46.0, 4.692329883292207)	(47.0, 6.257600379190853)	(48.0, 7.935969077860787)	(49.0, 9.467830882488153)	(50.0, 10.538257511917017)	(51.0, 10.85356337552237)	(52.0, 10.233656355936088)	(53.0, 8.806218165079734)	(54.0, 6.902756386206432)	(55.0, 4.9399945481017244)	(56.0, 3.25279924671811)	(57.0, 1.9816017312302414)	(58.0, 1.1311144267535898)	(59.0, 0.613463599605294)	(60.0, 0.32270549888032096)	(61.0, 0.1711036936046899)	(62.0, 0.09214482866264662)	(63.0, 0.04853160392071808)	(64.0, 0.028451082747095718)	(65.0, 0.018231838271923796)	(66.0, 0.012053216372347686)	(67.0, 0.007443768288536936)	(68.0, 0.0043642646750974125)	(69.0, 0.002809801863854851)	(70.0, 0.001887912247092701)	(71.0, 0.001265146388960823)	(72.0, 0.000985637303027618)	(73.0, 0.0006963208807458793)	(74.0, 0.0004903668174266755)	(75.0, 0.00032854576767587265)	(76.0, 0.0002549907450618713)	(77.0, 0.00025989441323613806)	(78.0, 0.00021576139966773724)	(79.0, 0.00014711004522800268)	(80.0, 0.00016182104975080296)	(81.0, 0.00017162838609933645)	(82.0, 0.00022066506784200403)	(83.0, 0.00023537607236480426)	(84.0, 0.00020595406331920375)	(85.0, 0.0001863393906221367)	(86.0, 0.00020105039514493696)	(87.0, 0.00021085773149347048)	(88.0, 0.00016182104975080296)	(89.0, 0.00018143572244786995)	(90.0, 0.0001765320542736032)	(91.0, 0.00014711004522800268)	(92.0, 0.00011768803618240213)	(93.0, 0.00012259170435666888)	(94.0, 0.0001667247179250697)	(95.0, 0.00019124305879640347)	(96.0, 0.00023537607236480426)	(97.0, 0.00031873843132733913)	(98.0, 0.0007159355534429464)	(99.0, 0.0008826602713680161)	(100.0, 0.0005541145036921434)
SRR34661420	(0.0, 4.0577322786962525e-05)	(1.0, 4.0577322786962525e-05)	(2.0, 3.246185822957002e-05)	(3.0, 2.0288661393481262e-05)	(4.0, 2.0288661393481262e-05)	(5.0, 2.4346393672177512e-05)	(6.0, 2.0288661393481262e-05)	(7.0, 1.2173196836088756e-05)	(8.0, 8.115464557392505e-06)	(9.0, 2.0288661393481262e-05)	(10.0, 4.0577322786962525e-05)	(11.0, 4.8692787344355024e-05)	(12.0, 4.8692787344355024e-05)	(13.0, 7.303918101653255e-05)	(14.0, 8.927011013131755e-05)	(15.0, 0.00012173196836088757)	(16.0, 0.00015825155886915382)	(17.0, 0.00015013609431176132)	(18.0, 0.00015013609431176132)	(19.0, 0.00016636702342654635)	(20.0, 0.00025157940127916765)	(21.0, 0.0003408495114104852)	(22.0, 0.0004909856057222465)	(23.0, 0.0007263340778866291)	(24.0, 0.0009211052272640492)	(25.0, 0.0017367094152819958)	(26.0, 0.0030473569413008855)	(27.0, 0.004780008624304185)	(28.0, 0.008947299674525237)	(29.0, 0.012830549465237548)	(30.0, 0.018478912797182733)	(31.0, 0.029369866233203475)	(32.0, 0.04889973169056853)	(33.0, 0.08332553234302753)	(34.0, 0.13917210169472405)	(35.0, 0.23491835254284082)	(36.0, 0.3859998984755384)	(37.0, 0.6133992731059551)	(38.0, 0.9288514381840803)	(39.0, 1.2982470961751937)	(40.0, 1.639790479805336)	(41.0, 1.911950699202051)	(42.0, 2.168959346270114)	(43.0, 2.57977227762988)	(44.0, 3.211463807848198)	(45.0, 4.132451360876165)	(46.0, 5.394138289220305)	(47.0, 6.785903941222612)	(48.0, 8.010616813043272)	(49.0, 8.903208355584923)	(50.0, 9.389470760934767)	(51.0, 9.306007265694264)	(52.0, 8.56070328940473)	(53.0, 7.281852153521704)	(54.0, 5.711655840028287)	(55.0, 4.123922007626345)	(56.0, 2.7622890755256377)	(57.0, 1.7382513535479003)	(58.0, 1.043100948223052)	(59.0, 0.60585189106758)	(60.0, 0.35149294317750546)	(61.0, 0.21460940248796606)	(62.0, 0.13300434863110575)	(63.0, 0.07878492992316644)	(64.0, 0.05075411534193272)	(65.0, 0.03267691804034092)	(66.0, 0.02152221200620492)	(67.0, 0.013751654692501598)	(68.0, 0.007571728432047207)	(69.0, 0.004759719962910704)	(70.0, 0.0030027218862352266)	(71.0, 0.0019071341709872385)	(72.0, 0.001351224848805852)	(73.0, 0.0007750268652309842)	(74.0, 0.00047475467660746155)	(75.0, 0.000369253637361359)	(76.0, 0.0003367917791317889)	(77.0, 0.0002799835272300414)	(78.0, 0.00019071341709872385)	(79.0, 0.00016636702342654635)	(80.0, 0.00013796289747567257)	(81.0, 0.00015825155886915382)	(82.0, 0.0001541938265904576)	(83.0, 0.00013796289747567257)	(84.0, 0.00013796289747567257)	(85.0, 0.00012984743291828007)	(86.0, 0.00013390516519697632)	(87.0, 0.00011361650380349505)	(88.0, 0.00010144330696740631)	(89.0, 0.00012578970063958382)	(90.0, 0.00010955877152479881)	(91.0, 8.115464557392505e-05)	(92.0, 6.492371645914004e-05)	(93.0, 8.927011013131755e-05)	(94.0, 0.00013796289747567257)	(95.0, 0.0001541938265904576)	(96.0, 0.0002272330076069901)	(97.0, 0.0003367917791317889)	(98.0, 0.000738507274722718)	(99.0, 0.0009535670854936192)	(100.0, 0.000612717574083134)
SRR34661421	(0.0, 4.900044173898228e-05)	(1.0, 5.950053639733562e-05)	(2.0, 4.900044173898228e-05)	(3.0, 2.1000189316706692e-05)	(4.0, 7.0000631055688966e-06)	(5.0, 3.5000315527844483e-06)	(6.0, 7.0000631055688966e-06)	(7.0, 7.0000631055688966e-06)	(8.0, 2.450022086949114e-05)	(9.0, 2.8000252422275586e-05)	(10.0, 1.7500157763922242e-05)	(11.0, 1.7500157763922242e-05)	(12.0, 3.850034708062893e-05)	(13.0, 5.950053639733562e-05)	(14.0, 8.05007257140423e-05)	(15.0, 0.00010150091503074901)	(16.0, 8.75007888196112e-05)	(17.0, 0.0001155010412418868)	(18.0, 0.00012600113590024013)	(19.0, 0.00013650123055859348)	(20.0, 0.0001645014829808691)	(21.0, 0.0002275020509309891)	(22.0, 0.000304502745092247)	(23.0, 0.00044450400720362493)	(24.0, 0.0007735069731653632)	(25.0, 0.0011690105386300057)	(26.0, 0.0017290155870755175)	(27.0, 0.003010027135394626)	(28.0, 0.00539004859128805)	(29.0, 0.007819070488920457)	(30.0, 0.011665605165430566)	(31.0, 0.0191976730670227)	(32.0, 0.03299829747965178)	(33.0, 0.05617200639063761)	(34.0, 0.0988933915239246)	(35.0, 0.17130554431948206)	(36.0, 0.27833650920363046)	(37.0, 0.4394779618938265)	(38.0, 0.6676310186936335)	(39.0, 0.9394084687673459)	(40.0, 1.2018338345320183)	(41.0, 1.4314009040791502)	(42.0, 1.6586859530538667)	(43.0, 2.0211142203446966)	(44.0, 2.614565570308616)	(45.0, 3.5811797843357556)	(46.0, 4.986662954766538)	(47.0, 6.653839984367458)	(48.0, 8.231230704544803)	(49.0, 9.380291063323936)	(50.0, 9.988358545052284)	(51.0, 9.905621299176012)	(52.0, 9.063506707512968)	(53.0, 7.686821796698497)	(54.0, 6.073048248529961)	(55.0, 4.47098580593704)	(56.0, 3.0912523676400943)	(57.0, 2.022773235300716)	(58.0, 1.2666894192051141)	(59.0, 0.7664264093340801)	(60.0, 0.45600511088607465)	(61.0, 0.2809510327735605)	(62.0, 0.17161354709612708)	(63.0, 0.0970873752426878)	(64.0, 0.05814952421796082)	(65.0, 0.03727533603715437)	(66.0, 0.024118717430237635)	(67.0, 0.014504130754738753)	(68.0, 0.008022072318981955)	(69.0, 0.005061045625326312)	(70.0, 0.0032305291232200464)	(71.0, 0.00196701773266486)	(72.0, 0.0013720123686915037)	(73.0, 0.0010290092765186279)	(74.0, 0.0006370057426067696)	(75.0, 0.0003815034392535049)	(76.0, 0.00028000252422275587)	(77.0, 0.00025200227180048027)	(78.0, 0.00023450211403655804)	(79.0, 0.00017150154608643796)	(80.0, 0.0001155010412418868)	(81.0, 0.0001085009781363179)	(82.0, 0.0001540013883225157)	(83.0, 0.00012950116745302458)	(84.0, 0.0001085009781363179)	(85.0, 0.00011900107279467125)	(86.0, 9.45008519251801e-05)	(87.0, 0.00010150091503074901)	(88.0, 6.300056795012007e-05)	(89.0, 2.8000252422275586e-05)	(90.0, 5.950053639733562e-05)	(91.0, 8.05007257140423e-05)	(92.0, 8.05007257140423e-05)	(93.0, 8.400075726682677e-05)	(94.0, 0.00012600113590024013)	(95.0, 0.00020300183006149801)	(96.0, 0.00019950179850871354)	(97.0, 0.0002625023664588336)	(98.0, 0.0006615059634762607)	(99.0, 0.0008715078566433277)	(100.0, 0.0005635050799982961)
SRR34661422	(0.0, 5.6762970959709285e-05)	(1.0, 4.611991390476379e-05)	(2.0, 2.4833799794872814e-05)	(3.0, 1.773842842490915e-05)	(4.0, 3.1929171164836474e-05)	(5.0, 3.54768568498183e-05)	(6.0, 1.773842842490915e-05)	(7.0, 3.5476856849818303e-06)	(8.0, 1.0643057054945491e-05)	(9.0, 1.773842842490915e-05)	(10.0, 3.1929171164836474e-05)	(11.0, 2.4833799794872814e-05)	(12.0, 1.0643057054945491e-05)	(13.0, 6.385834232967295e-05)	(14.0, 7.804908506960026e-05)	(15.0, 6.031065664469112e-05)	(16.0, 8.869214212454577e-05)	(17.0, 9.578751349450941e-05)	(18.0, 0.00011707362760440041)	(19.0, 0.00016674122719414605)	(20.0, 0.00022350419815385532)	(21.0, 0.00031219634027840104)	(22.0, 0.000439913024937747)	(23.0, 0.0005995588807619294)	(24.0, 0.00079468159343593)	(25.0, 0.0015609817013920056)	(26.0, 0.0027955763197656824)	(27.0, 0.004746803446505689)	(28.0, 0.008581851671971048)	(29.0, 0.012356589240791716)	(30.0, 0.01806481550792748)	(31.0, 0.0290342596458913)	(32.0, 0.04480372251563554)	(33.0, 0.07120914706895531)	(34.0, 0.11524302179094978)	(35.0, 0.18874397381240335)	(36.0, 0.3052889962497415)	(37.0, 0.47895885358665696)	(38.0, 0.7194316323717804)	(39.0, 0.9989928120340337)	(40.0, 1.2742861258172538)	(41.0, 1.5378046708120192)	(42.0, 1.8280443843860676)	(43.0, 2.2610039453812503)	(44.0, 2.918443318093658)	(45.0, 3.856178241405111)	(46.0, 5.05912040809738)	(47.0, 6.328705850382033)	(48.0, 7.389996023044347)	(49.0, 8.106436956383687)	(50.0, 8.556514100808908)	(51.0, 8.705016675896562)	(52.0, 8.430691880305343)	(53.0, 7.739886523725679)	(54.0, 6.678131604238632)	(55.0, 5.36459388400274)	(56.0, 3.9854381693374235)	(57.0, 2.7292594312563168)	(58.0, 1.7430028108313682)	(59.0, 1.0468227104389587)	(60.0, 0.6007686415805081)	(61.0, 0.3482266360950766)	(62.0, 0.20022073700331958)	(63.0, 0.11222039358734527)	(64.0, 0.06920825234262555)	(65.0, 0.04432123726247801)	(66.0, 0.029513197213363845)	(67.0, 0.01855439613245497)	(68.0, 0.01083108439624953)	(69.0, 0.007098919055648642)	(70.0, 0.004399130249377469)	(71.0, 0.0025933582357217182)	(72.0, 0.0017951289566008062)	(73.0, 0.0012274992470037134)	(74.0, 0.0007379186224762207)	(75.0, 0.000439913024937747)	(76.0, 0.00033703014007327393)	(77.0, 0.00025188568363370995)	(78.0, 0.00018802734130403701)	(79.0, 0.0001738365985641097)	(80.0, 0.00015609817013920052)	(81.0, 0.00014545511308425505)	(82.0, 0.0001419074273992732)	(83.0, 0.00013481205602930955)	(84.0, 0.00014545511308425505)	(85.0, 0.0001277166846593459)	(86.0, 0.00010643057054945493)	(87.0, 9.578751349450941e-05)	(88.0, 7.450139938461845e-05)	(89.0, 6.031065664469112e-05)	(90.0, 6.031065664469112e-05)	(91.0, 0.00010288288486447308)	(92.0, 0.00011707362760440041)	(93.0, 0.00010643057054945493)	(94.0, 0.00013481205602930955)	(95.0, 0.00018093196993407336)	(96.0, 0.00021640882678389167)	(97.0, 0.00028026716911356463)	(98.0, 0.0006563218517216387)	(99.0, 0.0007982292791209118)	(100.0, 0.0004895806245274926)
SRR34661423	(0.0, 0.00018397298075976677)	(1.0, 0.000135559038454565)	(2.0, 9.198649037988338e-05)	(3.0, 8.71450961493632e-05)	(4.0, 8.230370191884304e-05)	(5.0, 6.293812499676232e-05)	(6.0, 4.841394230520178e-05)	(7.0, 4.35725480746816e-05)	(8.0, 4.841394230520178e-05)	(9.0, 4.841394230520178e-05)	(10.0, 6.293812499676232e-05)	(11.0, 6.77795192272825e-05)	(12.0, 8.71450961493632e-05)	(13.0, 0.0001742901922987264)	(14.0, 0.0001742901922987264)	(15.0, 0.00016460740383768607)	(16.0, 0.00024691110575652907)	(17.0, 0.00024691110575652907)	(18.0, 0.00022754552883444838)	(19.0, 0.0002759594711396501)	(20.0, 0.0003776287499805739)	(21.0, 0.0005277119711266994)	(22.0, 0.0006051742788150223)	(23.0, 0.0007988300480358295)	(24.0, 0.001220031346091085)	(25.0, 0.0017913158652924659)	(26.0, 0.002745070528704941)	(27.0, 0.004323365047854519)	(28.0, 0.008065762788046618)	(29.0, 0.01114004812442693)	(30.0, 0.01568127591265486)	(31.0, 0.027266732306289645)	(32.0, 0.04685017196874376)	(33.0, 0.08134026446696951)	(34.0, 0.14373615330991357)	(35.0, 0.25245934354470523)	(36.0, 0.4154642458920891)	(37.0, 0.6574613365046402)	(38.0, 0.9976515849006017)	(39.0, 1.407030198244927)	(40.0, 1.80401000096489)	(41.0, 2.126335504650232)	(42.0, 2.371905544204907)	(43.0, 2.6478795395272483)	(44.0, 3.0292022733057093)	(45.0, 3.6567583176484266)	(46.0, 4.622906950291033)	(47.0, 5.7140845889368235)	(48.0, 6.602678927400728)	(49.0, 7.174307185592475)	(50.0, 7.612085417493033)	(51.0, 7.933563677188032)	(52.0, 7.945221754495126)	(53.0, 7.567496176629941)	(54.0, 6.8002029706117195)	(55.0, 5.695425855572399)	(56.0, 4.423107451791696)	(57.0, 3.174434417432854)	(58.0, 2.10175090474765)	(59.0, 1.2869781455107179)	(60.0, 0.7383271443370187)	(61.0, 0.40744205565211716)	(62.0, 0.21511282845047258)	(63.0, 0.106893143215655)	(64.0, 0.058784208746976006)	(65.0, 0.03586504845969348)	(66.0, 0.023195119758422172)	(67.0, 0.0146355347588625)	(68.0, 0.008937213749540249)	(69.0, 0.005606334518942367)	(70.0, 0.0036794596151953356)	(71.0, 0.002391648749876968)	(72.0, 0.0015105149999222957)	(73.0, 0.001142569038402762)	(74.0, 0.000789147259574789)	(75.0, 0.0004502496634383766)	(76.0, 0.00030016644229225104)	(77.0, 0.0002953250480617309)	(78.0, 0.00023722831729548874)	(79.0, 0.00018881437499028696)	(80.0, 0.00014524182691560535)	(81.0, 0.00012103485576300447)	(82.0, 0.0001791315865292466)	(83.0, 0.00019365576922080713)	(84.0, 0.00016944879806820624)	(85.0, 0.00012103485576300447)	(86.0, 0.00010651067307144393)	(87.0, 0.00012587624999352463)	(88.0, 0.00011619346153248427)	(89.0, 5.8096730766242136e-05)	(90.0, 7.746230768832284e-05)	(91.0, 8.71450961493632e-05)	(92.0, 7.746230768832284e-05)	(93.0, 0.00012103485576300447)	(94.0, 0.00015008322114612552)	(95.0, 0.00015976600960716588)	(96.0, 0.0001984971634513273)	(97.0, 0.0002953250480617309)	(98.0, 0.0006390640384286635)	(99.0, 0.0009537546634124751)	(100.0, 0.0006874779807338654)
